plotnumber,physiog_agg,analysis_name,analysis_name_w_layer,cover_percent,nlog_cover_percent
1968,Mosses and Lichens,Dicranum,Dicranum,1,0.1
1968,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1968,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
1968,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.5,0.5
1968,Mosses and Lichens,Hedwigia,Hedwigia,0.5,0.5
1968,Forbs and Graminoids,Heuchera_richardsonii,Heuchera_richardsonii,0.25,0.25
1968,Forbs and Graminoids,Hieracium_umbellatum,Hieracium_umbellatum,0.01,0.01
1968,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1968,Seedling_Shrub,Juniperus_communis,Juniperus_communis#seed_shrb,5,1.61
1968,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,1.5,0.41
1968,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.25,0.25
1968,Mosses and Lichens,Peltigera,Peltigera,1.5,0.41
1968,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,3,1.1
1968,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,0.5,0.5
1968,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,3,1.1
1968,Mosses and Lichens,Pleurozium,Pleurozium,0.25,0.25
1968,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1968,Forbs and Graminoids,Polypodium_virginianum,Polypodium_virginianum,0.5,0.5
1968,Mosses and Lichens,Polytrichum,Polytrichum,2,0.69
1968,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
1968,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,2.24,0.81
1968,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
1968,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.5,0.5
1968,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.5,0.41
1968,Forbs and Graminoids,Sibbaldia_tridentata,Sibbaldia_tridentata,0.5,0.5
1968,Forbs and Graminoids,Solidago_canadensis,Solidago_canadensis,0.01,0.01
1968,Forbs and Graminoids,Solidago_simplex,Solidago_simplex,0.5,0.5
1968,Mosses and Lichens,Stereocaulon,Stereocaulon,2,0.69
1968,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1969,Overstory_Tree,Abies_balsamea,Abies_balsamea#ostr_tree,10,2.3
1969,Sapling_Shrub,Abies_balsamea,Abies_balsamea#sapl_shrb,10,2.3
1969,Seedling_Shrub,Abies_balsamea,Abies_balsamea#seed_shrb,33.31,3.51
1969,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.5,0.5
1969,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,0.5,0.5
1969,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,0.5,0.5
1969,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,0.25,0.25
1969,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1969,Mosses and Lichens,Cladina,Cladina,1,0.1
1969,Mosses and Lichens,Cladonia,Cladonia,2.75,1.01
1969,Mosses and Lichens,Dicranum,Dicranum,1,0.1
1969,Mosses and Lichens,Eurhynchium,Eurhynchium,0.5,0.5
1969,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.25,0.25
1969,Mosses and Lichens,Herzogiella,Herzogiella,0.5,0.5
1969,Mosses and Lichens,Hylocomium,Hylocomium,0.5,0.5
1969,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1969,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
1969,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,3,1.1
1969,Mosses and Lichens,Lophocolea,Lophocolea,0.5,0.5
1969,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.5,0.5
1969,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.01,0.01
1969,Mosses and Lichens,Mnium,Mnium,0.5,0.5
1969,Mosses and Lichens,Oncophorus,Oncophorus,0.5,0.5
1969,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.25,0.25
1969,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1969,Mosses and Lichens,Peltigera,Peltigera,1.25,0.22
1969,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,49.22,3.9
1969,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,10,2.3
1969,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,3,1.1
1969,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,10,2.3
1969,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
1969,Mosses and Lichens,Pleurozium,Pleurozium,1.5,0.41
1969,Forbs and Graminoids,Polypodium_virginianum,Polypodium_virginianum,0.5,0.5
1969,Mosses and Lichens,Polytrichum,Polytrichum,1,0.1
1969,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.25,0.25
1969,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
1969,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1969,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,0.26,0.26
1969,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.5,0.5
1969,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,3,1.1
1969,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1969,Seedling_Shrub,Sorbus_scopulina,Sorbus_scopulina#seed_shrb,0.5,0.5
1969,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,0.5,0.5
1969,Forbs and Graminoids,Viola_renifolia,Viola_renifolia,0.5,0.5
1971,Sapling_Shrub,Abies_balsamea,Abies_balsamea#sapl_shrb,0.25,0.25
1971,Seedling_Shrub,Abies_balsamea,Abies_balsamea#seed_shrb,10,2.3
1971,Sapling_Shrub,Alnus_viridis,Alnus_viridis#sapl_shrb,1.5,0.41
1971,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,5,1.61
1971,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,1.5,0.41
1971,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,10,2.3
1971,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,10,2.3
1971,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.5,0.5
1971,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1971,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.5,0.5
1971,Mosses and Lichens,Cladina,Cladina,19.75,2.98
1971,Mosses and Lichens,Cladonia,Cladonia,5.25,1.66
1971,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,0.25,0.25
1971,Mosses and Lichens,Dicranum,Dicranum,1,0.1
1971,Forbs and Graminoids,Diphasiastrum_complanatum,Diphasiastrum_complanatum,0.5,0.5
1971,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.25,0.25
1971,Forbs and Graminoids,Goodyera_repens,Goodyera_repens,0.25,0.25
1971,Mosses and Lichens,Hylocomium,Hylocomium,1.5,0.41
1971,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1971,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,1.75,0.56
1971,Forbs and Graminoids,Melampyrum_lineare,Melampyrum_lineare,0.5,0.5
1971,Forbs and Graminoids,Mitella_nuda,Mitella_nuda,0.5,0.5
1971,Mosses and Lichens,Mnium,Mnium,0.5,0.5
1971,Mosses and Lichens,Parmeliopsis,Parmeliopsis,0.5,0.5
1971,Mosses and Lichens,Peltigera,Peltigera,1,0.1
1971,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,10,2.3
1971,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,0.5,0.5
1971,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,12.83,2.55
1971,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,3,1.1
1971,Mosses and Lichens,Pleurozium,Pleurozium,10,2.3
1971,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1971,Forbs and Graminoids,Polypodium_virginianum,Polypodium_virginianum,0.5,0.5
1971,Mosses and Lichens,Polytrichum,Polytrichum,0.25,0.25
1971,Mosses and Lichens,Ptilidium,Ptilidium,0.5,0.5
1971,Mosses and Lichens,Ptilium,Ptilium,0.25,0.25
1971,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,0.01,0.01
1971,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.5,0.5
1971,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.5,0.5
1971,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1971,Seedling_Shrub,Shepherdia_canadensis,Shepherdia_canadensis#seed_shrb,0.25,0.25
1971,Forbs and Graminoids,Solidago_simplex,Solidago_simplex,0.25,0.25
1971,Mosses and Lichens,Stereocaulon,Stereocaulon,3.5,1.25
1971,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,0.5,0.5
1971,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,3,1.1
1971,Mosses and Lichens,Vulpicida,Vulpicida,0.5,0.5
1972,Sapling_Shrub,Abies_balsamea,Abies_balsamea#sapl_shrb,37.5,3.62
1972,Seedling_Shrub,Abies_balsamea,Abies_balsamea#seed_shrb,0.01,0.01
1972,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,0.25,0.25
1972,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,6.5,1.87
1972,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,6.5,1.87
1972,Mosses and Lichens,Brachythecium,Brachythecium,1,0.1
1972,Forbs and Graminoids,Campanula_rotundifolia,Campanula_rotundifolia,0.01,0.01
1972,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,1.5,0.41
1972,Mosses and Lichens,Cladina,Cladina,3.5,1.25
1972,Mosses and Lichens,Cladonia,Cladonia,0.5,0.5
1972,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,15,2.71
1972,Mosses and Lichens,Dicranum,Dicranum,0.75,0.75
1972,Forbs and Graminoids,Dracocephalum_parviflorum,Dracocephalum_parviflorum,0.01,0.01
1972,Mosses and Lichens,Eurhynchium,Eurhynchium,0.5,0.5
1972,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,1.5,0.41
1972,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
1972,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.5,0.5
1972,Forbs and Graminoids,Goodyera_repens,Goodyera_repens,1.5,0.41
1972,Forbs and Graminoids,Heuchera_richardsonii,Heuchera_richardsonii,0.5,0.5
1972,Forbs and Graminoids,Hieracium_umbellatum,Hieracium_umbellatum,0.01,0.01
1972,Mosses and Lichens,Hylocomium,Hylocomium,15,2.71
1972,Mosses and Lichens,Hypnum,Hypnum,0.5,0.5
1972,Seedling_Shrub,Juniperus_communis,Juniperus_communis#seed_shrb,20,3
1972,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,3,1.1
1972,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,1.5,0.41
1972,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,3,1.1
1972,Forbs and Graminoids,Melampyrum_lineare,Melampyrum_lineare,0.5,0.5
1972,Mosses and Lichens,Peltigera,Peltigera,0.5,0.5
1972,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,10,2.3
1972,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,6.43,1.86
1972,Mosses and Lichens,Pleurozium,Pleurozium,23.75,3.17
1972,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1972,Forbs and Graminoids,Polypodium_virginianum,Polypodium_virginianum,0.25,0.25
1972,Mosses and Lichens,Polytrichum,Polytrichum,0.75,0.75
1972,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,3,1.1
1972,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.01,0.01
1972,Mosses and Lichens,Ptilidium,Ptilidium,1,0.1
1972,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1972,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,5.91,1.78
1972,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,0.5,0.5
1972,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1972,Forbs and Graminoids,Schizachne_purpurascens,Schizachne_purpurascens,1.5,0.41
1972,Forbs and Graminoids,Solidago_simplex,Solidago_simplex,0.5,0.5
1972,Mosses and Lichens,Stereocaulon,Stereocaulon,0.5,0.5
1972,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,10,2.3
1972,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,0.01,0.01
1972,Forbs and Graminoids,Viola_adunca,Viola_adunca,0.01,0.01
1972,Forbs and Graminoids,Viola_renifolia,Viola_renifolia,0.25,0.25
1973,Forbs and Graminoids,Calamagrostis_canadensis,Calamagrostis_canadensis,3,1.1
1973,Mosses and Lichens,Campylium,Campylium,0.5,0.5
1973,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,1.75,0.56
1973,Forbs and Graminoids,Equisetum_arvense,Equisetum_arvense,0.5,0.5
1973,Seedling_Shrub,Larix_laricina,Larix_laricina#seed_shrb,0.5,0.5
1973,Seedling_Shrub,Lonicera_villosa,Lonicera_villosa#seed_shrb,0.01,0.01
1973,Forbs and Graminoids,Lysimachia_ciliata,Lysimachia_ciliata,0.5,0.5
1973,Mosses and Lichens,Ochrolechia,Ochrolechia,0.5,0.5
1973,Forbs and Graminoids,Palustricodon_aparinoides,Palustricodon_aparinoides,0.25,0.25
1973,Forbs and Graminoids,Petasites_frigidus,Petasites_frigidus,1.75,0.56
1973,Mosses and Lichens,Physcia,Physcia,0.5,0.5
1973,Overstory_Tree,Populus_balsamifera,Populus_balsamifera#ostr_tree,3,1.1
1973,Sapling_Shrub,Populus_balsamifera,Populus_balsamifera#sapl_shrb,3,1.1
1973,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,0.25,0.25
1973,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,39.38,3.67
1973,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,0.5,0.5
1973,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,4.46,1.49
1973,Forbs and Graminoids,Rumex_triangulivalvis,Rumex_triangulivalvis,0.5,0.5
1973,Forbs and Graminoids,Sonchus_arvensis,Sonchus_arvensis,0.01,0.01
1973,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,0.01,0.01
1973,Mosses and Lichens,Warnstorfia,Warnstorfia,0.5,0.5
1974,Sapling_Shrub,Abies_balsamea,Abies_balsamea#sapl_shrb,37.5,3.62
1974,Seedling_Shrub,Abies_balsamea,Abies_balsamea#seed_shrb,1.5,0.41
1974,Sapling_Shrub,Acer_spicatum,Acer_spicatum#sapl_shrb,20,3
1974,Seedling_Shrub,Acer_spicatum,Acer_spicatum#seed_shrb,10.45,2.35
1974,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.01,0.01
1974,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1974,Forbs and Graminoids,Aquilegia_canadensis,Aquilegia_canadensis,0.25,0.25
1974,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,6.5,1.87
1974,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,20,3
1974,Mosses and Lichens,Brachythecium,Brachythecium,1,0.1
1974,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1974,Mosses and Lichens,Cladonia,Cladonia,1.25,0.22
1974,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,5,1.61
1974,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,6.43,1.86
1974,Forbs and Graminoids,Dendrolycopodium_dendroideum,Dendrolycopodium_dendroideum,0.5,0.5
1974,Forbs and Graminoids,Equisetum_arvense,Equisetum_arvense,0.01,0.01
1974,Mosses and Lichens,Eurhynchium,Eurhynchium,0.5,0.5
1974,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1974,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
1974,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.25,0.25
1974,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,0.5,0.5
1974,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.25,0.25
1974,Seedling_Shrub,Lonicera_involucrata,Lonicera_involucrata#seed_shrb,1.5,0.41
1974,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.25,0.25
1974,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.25,0.25
1974,Forbs and Graminoids,Maianthemum_trifolium,Maianthemum_trifolium,0.25,0.25
1974,Forbs and Graminoids,Mitella_nuda,Mitella_nuda,0.25,0.25
1974,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.5,0.5
1974,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1974,Mosses and Lichens,Peltigera,Peltigera,1,0.1
1974,Mosses and Lichens,Physcia,Physcia,1,0.1
1974,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,39.38,3.67
1974,Mosses and Lichens,Plagiomnium,Plagiomnium,1,0.1
1974,Mosses and Lichens,Platydictya,Platydictya,0.5,0.5
1974,Overstory_Tree,Populus_balsamifera,Populus_balsamifera#ostr_tree,10,2.3
1974,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.25,0.25
1974,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1974,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.75,0.56
1974,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.25,0.25
1974,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,0.25,0.25
1974,Forbs and Graminoids,Viola_renifolia,Viola_renifolia,0.5,0.5
1974,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
1976,Sapling_Shrub,Alnus_incana,Alnus_incana#sapl_shrb,3,1.1
1976,Seedling_Shrub,Alnus_incana,Alnus_incana#seed_shrb,0.01,0.01
1976,Mosses and Lichens,Amandinea,Amandinea,0.5,0.5
1976,Seedling_Shrub,Andromeda_polifolia,Andromeda_polifolia#seed_shrb,1.75,0.56
1976,Mosses and Lichens,Aulacomnium,Aulacomnium,0.5,0.5
1976,Seedling_Shrub,Betula_pumila,Betula_pumila#seed_shrb,3,1.1
1976,Mosses and Lichens,Bryum,Bryum,0.5,0.5
1976,Forbs and Graminoids,Carex_sartwellii,Carex_sartwellii,0.5,0.5
1976,Mosses and Lichens,Cladonia,Cladonia,0.75,0.75
1976,Forbs and Graminoids,Cypripedium_parviflorum,Cypripedium_parviflorum,0.5,0.5
1976,Forbs and Graminoids,Drosera_rotundifolia,Drosera_rotundifolia,0.5,0.5
1976,Forbs and Graminoids,Equisetum_fluviatile,Equisetum_fluviatile,0.5,0.5
1976,Forbs and Graminoids,Equisetum_variegatum,Equisetum_variegatum,0.25,0.25
1976,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1976,Mosses and Lichens,Flavopunctelia,Flavopunctelia,0.5,0.5
1976,Forbs and Graminoids,Galearis_rotundifolia,Galearis_rotundifolia,0.01,0.01
1976,Forbs and Graminoids,Geocaulon_lividum,Geocaulon_lividum,0.5,0.5
1976,Mosses and Lichens,Hylocomium,Hylocomium,3,1.1
1976,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1976,Sapling_Shrub,Larix_laricina,Larix_laricina#sapl_shrb,0.5,0.5
1976,Seedling_Shrub,Larix_laricina,Larix_laricina#seed_shrb,0.01,0.01
1976,Mosses and Lichens,Lecanora,Lecanora,0.5,0.5
1976,Forbs and Graminoids,Maianthemum_trifolium,Maianthemum_trifolium,6.5,1.87
1976,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1976,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,10,2.3
1976,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,19.97,2.99
1976,Forbs and Graminoids,Platanthera_aquilonis,Platanthera_aquilonis,0.5,0.5
1976,Mosses and Lichens,Pleurozium,Pleurozium,1.75,0.56
1976,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1976,Mosses and Lichens,Polytrichum,Polytrichum,0.5,0.5
1976,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,0.5,0.5
1976,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,23.75,3.17
1976,Mosses and Lichens,Sphagnum,Sphagnum,3.5,1.25
1976,Mosses and Lichens,Thuidium,Thuidium,0.5,0.5
1976,Mosses and Lichens,Tomentypnum,Tomentypnum,0.5,0.5
1976,Seedling_Shrub,Vaccinium_oxycoccos,Vaccinium_oxycoccos#seed_shrb,0.5,0.5
1976,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.5,0.5
1977,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1977,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,0.25,0.25
1977,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,1,1
1977,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,3,1.1
1977,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1977,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1977,Sapling_Shrub,Corylus_cornuta,Corylus_cornuta#sapl_shrb,20.25,3.01
1977,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,16.49,2.8
1977,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,0.25,0.25
1977,Sapling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#sapl_shrb,20,3
1977,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
1977,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.5,0.5
1977,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.25,0.25
1977,Seedling_Shrub,Lonicera_dioica,Lonicera_dioica#seed_shrb,0.5,0.5
1977,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.25,0.25
1977,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.25,0.25
1977,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
1977,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.5,0.5
1977,Mosses and Lichens,Peltigera,Peltigera,1,0.1
1977,Forbs and Graminoids,Petasites_frigidus,Petasites_frigidus,0.5,0.5
1977,Mosses and Lichens,Physcia,Physcia,0.5,0.5
1977,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
1977,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,20,3
1977,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,3,1.1
1977,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,1,0.1
1977,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,0.01,0.01
1977,Sapling_Shrub,Prunus_virginiana,Prunus_virginiana#sapl_shrb,3,1.1
1977,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1977,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.5,0.5
1977,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.75,0.56
1977,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,0.25,0.25
1977,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.5,0.5
1977,Forbs and Graminoids,Sanicula_marilandica,Sanicula_marilandica,0.25,0.25
1977,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,0.5,0.5
1977,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
1977,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,0.5,0.5
1977,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.5,0.5
1977,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
1978,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.5,0.5
1978,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1978,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,3,1.1
1978,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,15,2.71
1978,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.25,0.25
1978,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1978,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1978,Mosses and Lichens,Campylium,Campylium,0.5,0.5
1978,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,0.5,0.5
1978,Sapling_Shrub,Corylus_cornuta,Corylus_cornuta#sapl_shrb,37.5,3.62
1978,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,18.95,2.94
1978,Forbs and Graminoids,Equisetum_arvense,Equisetum_arvense,0.25,0.25
1978,Mosses and Lichens,Flavopunctelia,Flavopunctelia,0.5,0.5
1978,Forbs and Graminoids,Fragaria_vesca,Fragaria_vesca,0.25,0.25
1978,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,0.25,0.25
1978,Sapling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#sapl_shrb,3,1.1
1978,Forbs and Graminoids,Galeopsis_tetrahit,Galeopsis_tetrahit,0.5,0.5
1978,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
1978,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.25,0.25
1978,Forbs and Graminoids,Heracleum_maximum,Heracleum_maximum,0.25,0.25
1978,Forbs and Graminoids,Lathyrus_venosus,Lathyrus_venosus,0.25,0.25
1978,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.25,0.25
1978,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,1.5,0.41
1978,Forbs and Graminoids,Petasites_frigidus,Petasites_frigidus,0.5,0.5
1978,Mosses and Lichens,Physcia,Physcia,0.5,0.5
1978,Mosses and Lichens,Plagiomnium,Plagiomnium,1,0.1
1978,Overstory_Tree,Populus_balsamifera,Populus_balsamifera#ostr_tree,12.7,2.54
1978,Sapling_Shrub,Populus_balsamifera,Populus_balsamifera#sapl_shrb,3,1.1
1978,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,0.25,0.25
1978,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,3,1.1
