plotnumber,analysis_name,cover_percent
1933,Picea_glauca,5
1933,Picea_mariana,12.98
1933,Pinus_banksiana,35
1933,Populus_tremuloides,14.5
1933,Rosa_woodsii,3
1933,Salix_scouleriana,3.5
1933,Shepherdia_canadensis,3
1933,Solidago_simplex,0.5
1933,Symphoricarpos_albus,4.46
1933,Symphyotrichum_ciliolatum,0.5
1933,Vaccinium_vitis-idaea,0.5
1933,Vicia_americana,0.25
1934,Cornus_canadensis,0.5
1934,Linnaea_borealis,0.5
1934,Mitella_nuda,0.5
1934,Picea_mariana,75
1934,Rosa_acicularis,0.5
1934,Viburnum_edule,0.5
1935,Abies_balsamea,0.51
1935,Aralia_nudicaulis,1.5
1935,Betula_papyrifera,5
1935,Chamaenerion_angustifolium,1.5
1935,Cornus_canadensis,1.75
1935,Cornus_sericea,5.24
1935,Fragaria_vesca,0.5
1935,Fragaria_virginiana,1.5
1935,Galium_boreale,0.5
1935,Goodyera_repens,0.5
1935,Juniperus_communis,3.49
1935,Lathyrus_ochroleucus,0.25
1935,Leymus_innovatus,10.25
1935,Lilium_philadelphicum,0.01
1935,Linnaea_borealis,1.75
1935,Lonicera_dioica,0.01
1935,Mertensia_paniculata,1.5
1935,Orthilia_secunda,0.5
1935,Picea_glauca,20
1935,Picea_mariana,0.5
1935,Pinus_banksiana,3
1935,Populus_tremuloides,40.26
1935,Pyrola_chlorantha,0.5
1935,Ribes_oxyacanthoides,0.5
1935,Rosa_acicularis,3.24
1935,Rubus_pubescens,0.5
1935,Shepherdia_canadensis,3
1935,Solidago_simplex,0.01
1935,Vaccinium_myrtilloides,0.5
1935,Viburnum_edule,0.25
1935,Vicia_americana,0.25
1935,Viola_renifolia,0.25
1936,Actaea_rubra,0.01
1936,Alnus_viridis,0.5
1936,Amelanchier_alnifolia,1
1936,Aralia_nudicaulis,3
1936,Betula_papyrifera,0.25
1936,Chamaenerion_angustifolium,0.01
1936,Cornus_sericea,0.5
1936,Corylus_cornuta,38.44
1936,Fragaria_virginiana,1.5
1936,Fraxinus_pennsylvanica,10
1936,Galium_boreale,0.25
1936,Galium_triflorum,0.5
1936,Heracleum_maximum,3
1936,Lonicera_dioica,0.5
1936,Lysimachia_ciliata,1.75
1936,Maianthemum_canadense,3
1936,Maianthemum_stellatum,0.25
1936,Moehringia_lateriflora,0.25
1936,Orthilia_secunda,0.25
1936,Osmorhiza_depauperata,0.5
1936,Populus_tremuloides,72.75
1936,Prosartes_trachycarpa,0.01
1936,Pyrola_asarifolia,1.75
1936,Ribes_oxyacanthoides,0.01
1936,Ribes_triste,1.5
1936,Rosa_acicularis,3.22
1936,Rubus_pubescens,1.75
1936,Sanicula_marilandica,3
1936,Symphoricarpos_albus,0.5
1936,Taraxacum_officinale,0.25
1937,Actaea_rubra,0.01
1937,Aralia_nudicaulis,11.5
1937,Betula_papyrifera,19.67
1937,Chamaenerion_angustifolium,0.5
1937,Cornus_canadensis,1.75
1937,Fragaria_virginiana,0.5
1937,Galium_triflorum,0.01
1937,Goodyera_repens,0.25
1937,Lathyrus_ochroleucus,0.01
1937,Lathyrus_venosus,0.5
1937,Linnaea_borealis,3
1937,Lysimachia_borealis,0.26
1937,Maianthemum_canadense,0.5
1937,Mertensia_paniculata,0.5
1937,Mitella_nuda,0.25
1937,Petasites_frigidus,1.5
1937,Picea_mariana,11.75
1937,Pinus_banksiana,0.25
1937,Populus_tremuloides,13
1937,Pyrola_chlorantha,0.76
1937,Ribes_americanum,0.01
1937,Ribes_oxyacanthoides,0.01
1937,Ribes_triste,0.01
1937,Rosa_acicularis,0.5
1937,Rubus_pubescens,0.25
1937,Spinulum_annotinum,0.25
1937,Vaccinium_myrtilloides,1.5
1937,Viburnum_edule,1.5
1937,Viola_renifolia,0.25
1938,Abies_balsamea,0.5
1938,Alnus_incana,40.5
1938,Betula_papyrifera,0.02
1938,Calamagrostis_canadensis,0.25
1938,Circaea_alpina,5.25
1938,Cornus_sericea,10
1938,Dryopteris_carthusiana,0.5
1938,Equisetum_arvense,6.5
1938,Galium_trifidum,0.5
1938,Lycopus_uniflorus,0.25
1938,Lysimachia_borealis,0.5
1938,Lysimachia_thyrsiflora,0.5
1938,Orthilia_secunda,0.5
1938,Picea_mariana,0.25
1938,Ribes_glandulosum,1.5
1938,Ribes_triste,0.25
1938,Rosa_acicularis,0.5
1938,Rubus_arcticus,5
1938,Rubus_pubescens,1.75
1938,Viola_canadensis,0.25
1939,Achillea_millefolium,0.25
1939,Betula_pumila,0.01
1939,Cornus_sericea,1.75
1939,Dasiphora_fruticosa,1.76
1939,Endotropis_alnifolia,1.5
1939,Equisetum_scirpoides,0.25
1939,Fragaria_virginiana,0.25
1939,Galium_triflorum,0.5
1939,Geocaulon_lividum,0.25
1939,Juniperus_horizontalis,31.5
1939,Larix_laricina,22.7
1939,Leymus_innovatus,0.5
1939,Linnaea_borealis,0.5
1939,Lonicera_villosa,0.26
1939,Lysimachia_borealis,0.5
1939,Maianthemum_stellatum,1.75
1939,Mertensia_paniculata,1.75
1939,Mitella_nuda,0.25
1939,Petasites_frigidus,0.26
1939,Picea_mariana,50.48
1939,Populus_balsamifera,1.5
1939,Pyrola_chlorantha,0.01
1939,Rhododendron_groenlandicum,3
1939,Rosa_acicularis,0.26
1939,Rubus_pubescens,0.25
1939,Symphyotrichum_ciliolatum,0.5
1939,Vaccinium_vitis-idaea,19
1939,Viola_renifolia,0.26
1940,Abies_balsamea,0.01
1940,Aralia_nudicaulis,0.5
1940,Betula_papyrifera,37.75
1940,Calamagrostis_canadensis,5.25
1940,Cornus_canadensis,43.75
1940,Cornus_sericea,0.01
1940,Equisetum_arvense,1.75
1940,Linnaea_borealis,0.5
1940,Lysimachia_borealis,0.5
1940,Maianthemum_canadense,1.5
1940,Picea_glauca,0.5
1940,Populus_balsamifera,10
1940,Populus_tremuloides,2
1940,Pyrola_asarifolia,0.5
1940,Pyrola_chlorantha,0.5
1940,Rhododendron_groenlandicum,18.75
1940,Ribes_glandulosum,1.5
1940,Rosa_acicularis,4.7
1940,Rubus_pubescens,1.5
1940,Spinulum_annotinum,0.25
1940,Viola_renifolia,0.5
1941,Aralia_nudicaulis,6.5
1941,Arctostaphylos_uva-ursi,20.25
1941,Betula_papyrifera,0.01
1941,Campanula_rotundifolia,0.25
1941,Comandra_umbellata,0.5
1941,Cornus_sericea,0.5
1941,Fragaria_virginiana,0.5
1941,Galium_boreale,0.25
1941,Heuchera_richardsonii,0.5
1941,Juniperus_communis,0.5
1941,Lathyrus_ochroleucus,0.25
1941,Linnaea_borealis,0.5
1941,Lonicera_dioica,0.5
1941,Maianthemum_canadense,0.25
1941,Phacelia_franklinii,0.01
1941,Picea_glauca,0.02
1941,Pinus_banksiana,6
1941,Piptatheropsis_pungens,0.25
1941,Populus_tremuloides,20.25
1941,Ribes_oxyacanthoides,0.5
1941,Rosa_acicularis,0.25
1941,Schizachne_purpurascens,0.5
1941,Shepherdia_canadensis,51.5
1941,Solidago_simplex,0.5
1941,Symphoricarpos_albus,0.25
1941,Vicia_americana,0.25
1942,Acer_negundo,12.25
1942,Acer_spicatum,44.24
1942,Aralia_nudicaulis,0.01
1942,Corylus_cornuta,33.75
1942,Fraxinus_pennsylvanica,11.5
1942,Galium_triflorum,0.25
1942,Matteuccia_struthiopteris,15
1942,Moehringia_lateriflora,0.5
1942,Prunus_virginiana,6
1942,Ribes_oxyacanthoides,0.5
1942,Ribes_triste,0.25
1942,Rubus_pubescens,0.5
1942,Ulmus_americana,62.51
1942,Viola_nephrophylla,3
1943,Acer_negundo,20
1943,Acer_spicatum,40.48
1943,Betula_papyrifera,37.51
1943,Circaea_alpina,0.5
1943,Galium_boreale,0.5
1943,Matteuccia_struthiopteris,62.5
1943,Mitella_nuda,0.5
1943,Prunus_virginiana,4.5
1943,Rubus_pubescens,1.5
1943,Sambucus_racemosa,0.5
1943,Ulmus_americana,3
1943,Viola_canadensis,5
1943,Viola_renifolia,0.5
1944,Abies_balsamea,16.43
1944,Aralia_nudicaulis,1.51
1944,Arctostaphylos_uva-ursi,0.5
1944,Betula_papyrifera,0.5
1944,Geocaulon_lividum,0.25
1944,Juniperus_communis,18.75
1944,Linnaea_borealis,0.25
1944,Lonicera_dioica,0.01
1944,Orthilia_secunda,0.5
1944,Picea_glauca,26.9
1944,Populus_tremuloides,3.5
1944,Pyrola_asarifolia,0.5
1944,Rosa_acicularis,0.5
1945,Abies_balsamea,40.5
1945,Aralia_nudicaulis,1.5
1945,Arctostaphylos_uva-ursi,1.5
1945,Betula_papyrifera,13
1945,Campanula_rotundifolia,0.25
1945,Cornus_canadensis,0.5
1945,Galium_boreale,0.25
1945,Geocaulon_lividum,0.5
1945,Linnaea_borealis,3
1945,Lonicera_dioica,0.5
1945,Maianthemum_canadense,0.5
1945,Orthilia_secunda,0.25
1945,Picea_glauca,15.7
1945,Polypodium_virginianum,0.5
1945,Populus_balsamifera,0.5
1945,Populus_tremuloides,3
1945,Ribes_lacustre,0.5
1945,Ribes_oxyacanthoides,0.5
1945,Rosa_acicularis,1.5
1945,Rubus_arcticus,0.5
1945,Rubus_pubescens,0.5
1945,Viburnum_edule,0.5
1945,Vicia_americana,0.5
1946,Abies_balsamea,47.74
1946,Actaea_rubra,0.5
1946,Aralia_nudicaulis,3
1946,Betula_papyrifera,0.5
1946,Cornus_canadensis,1.75
1946,Linnaea_borealis,1.75
1946,Lonicera_dioica,0.5
1946,Lysimachia_borealis,0.5
1946,Mitella_nuda,0.25
1946,Picea_glauca,3
1946,Populus_balsamifera,0.01
1946,Populus_tremuloides,10
1946,Pyrola_asarifolia,0.5
1946,Pyrola_chlorantha,0.5
1946,Ribes_lacustre,0.01
1946,Ribes_triste,0.5
1946,Rosa_acicularis,0.01
1946,Rubus_pubescens,0.5
1946,Viburnum_edule,0.01
1946,Viola_renifolia,0.25
1947,Agrostis_scabra,5
1947,Amelanchier_alnifolia,1.75
1947,Betula_papyrifera,0.01
1947,Campanula_rotundifolia,0.5
1947,Capnoides_sempervirens,0.25
1947,Deschampsia_cespitosa,5
1947,Galium_boreale,1.5
1947,Maianthemum_canadense,0.5
1947,Moehringia_lateriflora,0.25
1947,Picea_mariana,0.01
1947,Prunus_pensylvanica,1.5
1947,Ribes_oxyacanthoides,0.25
1947,Rosa_acicularis,3.22
1947,Stellaria_longipes,0.25
1947,Viola_adunca,0.25
1948,Abies_balsamea,3.5
1948,Agrostis_scabra,0.25
1948,Aralia_nudicaulis,0.5
1948,Arctostaphylos_uva-ursi,0.25
1948,Betula_papyrifera,30.01
1948,Campanula_rotundifolia,0.5
1948,Chamaenerion_angustifolium,0.25
1948,Cornus_canadensis,1.75
1948,Cornus_sericea,1
1948,Equisetum_arvense,0.01
1948,Goodyera_repens,0.5
1948,Juniperus_communis,1.5
1948,Lathyrus_ochroleucus,0.5
1948,Linnaea_borealis,0.25
1948,Lysimachia_borealis,0.5
1948,Maianthemum_canadense,0.5
1948,Orthilia_secunda,0.25
1948,Picea_glauca,7.5
1948,Polypodium_virginianum,0.5
1948,Populus_tremuloides,11
1948,Pyrola_asarifolia,0.25
1948,Ribes_oxyacanthoides,0.5
1948,Rosa_acicularis,0.5
1948,Saxifraga_tricuspidata,0.25
1948,Shepherdia_canadensis,0.5
1948,Solidago_simplex,0.5
1948,Vaccinium_myrtilloides,0.01
1948,Viburnum_edule,0.01
1948,Viola_canadensis,1.5
1949,Abies_balsamea,27.89
1949,Betula_papyrifera,13.52
1949,Cornus_canadensis,0.26
1949,Goodyera_repens,0.5
1949,Linnaea_borealis,0.5
1949,Lysimachia_borealis,0.5
1949,Picea_glauca,48
1949,Populus_tremuloides,13.01
1949,Pyrola_chlorantha,0.5
1949,Viburnum_edule,0.01
1950,Abies_balsamea,13.5
1950,Betula_papyrifera,3.5
1950,Cornus_canadensis,1.5
1950,Diervilla_lonicera,0.5
1950,Goodyera_repens,0.26
1950,Linnaea_borealis,0.25
1950,Mitella_nuda,0.25
1950,Picea_glauca,19
1950,Populus_tremuloides,48
1950,Pyrola_asarifolia,1.5
1950,Rosa_acicularis,0.01
1950,Viburnum_edule,0.01
1951,Abies_balsamea,38
1951,Aralia_nudicaulis,1.5
1951,Betula_papyrifera,10.51
1951,Juniperus_communis,10
1951,Linnaea_borealis,0.5
1951,Orthilia_secunda,0.01
1951,Picea_glauca,33.46
1951,Polypodium_virginianum,0.5
1951,Ribes_oxyacanthoides,0.5
1951,Rosa_acicularis,1.5
1951,Viburnum_edule,0.5
1952,Carex_utriculata,37.5
1952,Fraxinus_pennsylvanica,0.01
1952,Galium_trifidum,0.25
1953,Betula_papyrifera,19.75
1953,Equisetum_arvense,0.01
1953,Equisetum_sylvaticum,0.5
1953,Geocaulon_lividum,0.5
1953,Picea_mariana,10.74
1953,Pinus_banksiana,10.01
1953,Polypodium_virginianum,0.5
1953,Pyrola_chlorantha,0.5
1954,Abies_balsamea,63.5
1954,Betula_papyrifera,13.26
1954,Chamaenerion_angustifolium,0.25
1954,Goodyera_repens,0.25
1954,Lysimachia_borealis,0.25
1954,Mitella_nuda,0.25
1954,Orthilia_secunda,0.5
1954,Picea_glauca,8.75
1954,Populus_tremuloides,10.5
1954,Pyrola_chlorantha,0.25
1954,Ribes_glandulosum,0.25
1954,Rosa_acicularis,0.25
1954,Rubus_pubescens,0.5
1955,Abies_balsamea,0.01
1955,Acer_negundo,30
1955,Acer_spicatum,42.2
1955,Aralia_nudicaulis,0.25
1955,Betula_papyrifera,1
1955,Corylus_cornuta,0.5
1955,Fragaria_vesca,0.5
1955,Galium_triflorum,0.01
1955,Gymnocarpium_dryopteris,0.01
1955,Maianthemum_canadense,3
1955,Maianthemum_stellatum,0.5
1955,Mertensia_paniculata,0.5
1955,Mitella_nuda,0.5
1955,Populus_balsamifera,10.5
1955,Populus_tremuloides,62.5
1955,Prosartes_trachycarpa,0.5
1955,Prunus_virginiana,6
1955,Ribes_triste,1.5
1955,Rosa_acicularis,0.5
1955,Rubus_pubescens,0.26
1955,Symphyotrichum_ciliolatum,0.5
1955,Ulmus_americana,1
1956,Abies_balsamea,21.99
1956,Cornus_canadensis,1.51
1956,Cornus_sericea,0.5
1956,Linnaea_borealis,0.5
1956,Lysimachia_borealis,0.25
1956,Mertensia_paniculata,3
1956,Picea_glauca,13.25
1956,Populus_tremuloides,3.5
1956,Ribes_oxyacanthoides,0.5
1956,Rosa_acicularis,0.75
1956,Rubus_pubescens,1.5
1956,Symphoricarpos_albus,0.5
1956,Viburnum_edule,0.26
1956,Viola_renifolia,0.5
1957,Abies_balsamea,6
1957,Aralia_nudicaulis,6.5
1957,Betula_papyrifera,0.5
1957,Chamaenerion_angustifolium,0.01
1957,Cornus_canadensis,0.25
1957,Geocaulon_lividum,0.25
1957,Juniperus_communis,0.25
1957,Linnaea_borealis,1.5
1957,Lysimachia_borealis,0.5
1957,Maianthemum_canadense,1.5
1957,Mertensia_paniculata,0.5
1957,Orthilia_secunda,1.5
1957,Picea_glauca,29.13
1957,Pyrola_asarifolia,0.26
1957,Pyrola_chlorantha,0.5
1957,Ribes_oxyacanthoides,0.5
1957,Rosa_acicularis,1.75
1957,Viburnum_edule,0.25
1958,Acer_negundo,57.5
1958,Acer_spicatum,0.25
1958,Alnus_incana,20
1958,Athyrium_filix-femina,3
1958,Calamagrostis_canadensis,1.5
1958,Caltha_palustris,0.25
1958,Circaea_alpina,6.5
1958,Cornus_sericea,6
1958,Dryopteris_carthusiana,0.5
1958,Equisetum_arvense,0.5
1958,Galium_boreale,0.25
1958,Impatiens_noli-tangere,0.5
1958,Lysimachia_borealis,0.5
1958,Maianthemum_stellatum,0.5
1958,Matteuccia_struthiopteris,62.5
1958,Mertensia_paniculata,0.5
1958,Mitella_nuda,3
1958,Petasites_frigidus,0.01
1958,Ribes_americanum,1.5
1958,Rubus_pubescens,1.75
1958,Ulmus_americana,3.25
1958,Urtica_dioica,6.5
1958,Viburnum_opulus,3
1959,Acer_negundo,100
1959,Acer_spicatum,21.5
1959,Actaea_rubra,0.25
1959,Aralia_nudicaulis,0.5
1959,Cornus_sericea,7
1959,Corylus_cornuta,0.5
1959,Galium_boreale,0.25
1959,Lysimachia_borealis,0.5
1959,Maianthemum_canadense,0.01
1959,Matteuccia_struthiopteris,75
1959,Mertensia_paniculata,0.5
1959,Mitella_nuda,5
1959,Moehringia_lateriflora,0.25
1959,Populus_balsamifera,10
1959,Prosartes_trachycarpa,0.5
1959,Prunus_virginiana,3.25
1959,Pyrola_asarifolia,0.25
1959,Rubus_pubescens,1.5
1959,Ulmus_americana,10
1959,Viburnum_opulus,0.25
1960,Abies_balsamea,0.01
1960,Acer_negundo,20.5
1960,Acer_spicatum,10.5
1960,Achillea_alpina,0.5
1960,Actaea_rubra,0.01
1960,Alnus_incana,10
1960,Aralia_nudicaulis,5
1960,Betula_papyrifera,20.25
1960,Cornus_sericea,3
1960,Equisetum_arvense,0.25
1960,Fragaria_vesca,0.5
1960,Galium_triflorum,0.5
1960,Maianthemum_canadense,1.5
1960,Matteuccia_struthiopteris,0.5
1960,Mitella_nuda,0.25
1960,Moehringia_lateriflora,0.25
1960,Populus_balsamifera,30
1960,Prunus_virginiana,4.5
1960,Pyrola_asarifolia,0.5
1960,Ribes_hudsonianum,1.75
1960,Ribes_oxyacanthoides,0.25
1960,Rubus_pubescens,1.5
1960,Stachys_pilosa,0.01
1960,Symphoricarpos_albus,0.5
1960,Symphyotrichum_ciliolatum,0.5
1960,Ulmus_americana,13
1960,Viburnum_edule,0.5
1960,Viburnum_opulus,0.5
1960,Viola_canadensis,0.5
1961,Acer_negundo,52.22
1961,Acer_spicatum,34.24
1961,Actaea_rubra,0.25
1961,Aralia_nudicaulis,10
1961,Athyrium_filix-femina,0.01
1961,Calamagrostis_canadensis,0.25
1961,Circaea_alpina,0.5
1961,Cornus_sericea,1.5
1961,Corylus_cornuta,24.5
1961,Galium_boreale,0.5
1961,Galium_triflorum,0.5
1961,Lysimachia_borealis,0.5
1961,Maianthemum_canadense,1.5
1961,Maianthemum_stellatum,0.01
1961,Mertensia_paniculata,0.5
1961,Osmorhiza_depauperata,0.5
1961,Populus_balsamifera,0.01
1961,Prosartes_trachycarpa,0.01
1961,Prunus_virginiana,1.5
1961,Ribes_oxyacanthoides,0.5
1961,Rubus_idaeus,1.5
1961,Rubus_pubescens,1.5
1961,Sorbus_scopulina,0.01
1961,Symphoricarpos_albus,0.5
1961,Symphoricarpos_occidentalis,0.5
1961,Ulmus_americana,31.5
1961,Viola_renifolia,0.76
1962,Acer_negundo,20
1962,Acer_spicatum,4
1962,Aquilegia_canadensis,0.01
1962,Aralia_nudicaulis,0.25
1962,Betula_papyrifera,1.75
1962,Corylus_cornuta,30
1962,Equisetum_arvense,0.26
1962,Fraxinus_pennsylvanica,3
1962,Galium_triflorum,0.5
1962,Maianthemum_canadense,0.25
1962,Maianthemum_stellatum,0.5
1962,Matteuccia_struthiopteris,62.5
1962,Mertensia_paniculata,0.5
1962,Mitella_nuda,1.5
1962,Populus_balsamifera,20
1962,Prunus_pensylvanica,3
1962,Ribes_lacustre,0.01
1962,Ribes_triste,0.25
1962,Rosa_acicularis,0.25
1962,Rubus_pubescens,0.26
1962,Taraxacum_officinale,0.01
1962,Trillium_cernuum,3
1962,Ulmus_americana,30
1962,Viburnum_edule,0.01
1962,Viburnum_opulus,1
1963,Abies_balsamea,0.01
1963,Alnus_incana,3
1963,Aralia_nudicaulis,23.75
1963,Botrypus_virginianus,0.01
1963,Calamagrostis_canadensis,0.25
1963,Caltha_palustris,0.5
1963,Chamaenerion_angustifolium,3
1963,Cornus_canadensis,3
1963,Cornus_sericea,18.75
1963,Equisetum_arvense,3
1963,Equisetum_pratense,1.5
1963,Equisetum_scirpoides,0.25
1963,Equisetum_sylvaticum,0.5
1963,Galium_triflorum,0.25
1963,Linnaea_borealis,0.25
1963,Lysimachia_borealis,1.75
1963,Maianthemum_canadense,1.75
1963,Mertensia_paniculata,1.5
1963,Mitella_nuda,5
1963,Petasites_frigidus,3
1963,Picea_glauca,0.26
1963,Platanthera_orbiculata,0.25
1963,Populus_balsamifera,20.01
1963,Populus_tremuloides,0.75
1963,Pyrola_asarifolia,0.25
1963,Ribes_triste,1.75
1963,Rosa_acicularis,0.25
1963,Rubus_pubescens,5.25
1963,Sorbus_decora,0.25
1963,Viburnum_edule,3
1963,Viola_renifolia,0.5
1964,Alnus_incana,0.5
1964,Amelanchier_alnifolia,0.01
1964,Aralia_nudicaulis,50
1964,Betula_papyrifera,3
1964,Calamagrostis_canadensis,0.25
1964,Cornus_canadensis,1.5
1964,Cornus_sericea,20.75
1964,Corylus_cornuta,1.25
1964,Endotropis_alnifolia,0.01
1964,Equisetum_arvense,0.25
1964,Equisetum_scirpoides,0.25
1964,Galium_boreale,0.25
1964,Galium_triflorum,0.01
1964,Lonicera_dioica,0.51
1964,Lonicera_involucrata,0.5
1964,Lonicera_villosa,1.5
1964,Lysimachia_borealis,0.5
1964,Maianthemum_stellatum,1.75
1964,Mertensia_paniculata,0.25
1964,Petasites_frigidus,0.5
1964,Populus_balsamifera,43.75
1964,Populus_tremuloides,0.51
1964,Prunus_virginiana,4.75
1964,Ribes_americanum,1.75
1964,Ribes_oxyacanthoides,1.75
1964,Rosa_acicularis,0.5
1964,Rubus_idaeus,1.5
1964,Rubus_pubescens,0.25
1964,Symphyotrichum_ciliolatum,0.01
1964,Viburnum_opulus,0.25
1965,Cicuta_maculata,0.01
1965,Deschampsia_cespitosa,3
1965,Mentha_arvensis,0.5
1965,Ranunculus_flammula,0.25
1965,Sonchus_arvensis,1.75
1965,Taraxacum_officinale,1.75
1965,Triglochin_maritima,10
1966,Abies_balsamea,26.19
1966,Acer_negundo,0.01
1966,Acer_spicatum,44
1966,Actaea_rubra,0.01
1966,Aralia_nudicaulis,0.5
1966,Betula_papyrifera,28.75
1966,Cornus_canadensis,1.75
1966,Equisetum_arvense,0.25
1966,Equisetum_scirpoides,0.25
1966,Galium_boreale,0.25
1966,Linnaea_borealis,1.5
1966,Lysimachia_borealis,0.25
1966,Mitella_nuda,0.5
1966,Petasites_frigidus,0.5
1966,Picea_glauca,10
1966,Populus_balsamifera,4.75
1966,Prunus_virginiana,0.01
1966,Pyrola_asarifolia,1
1966,Ribes_lacustre,0.01
1966,Ribes_oxyacanthoides,0.01
1966,Rosa_acicularis,0.01
1966,Rubus_pubescens,0.5
1966,Sorbus_scopulina,0.01
1966,Symphyotrichum_ciliolatum,0.25
1966,Viburnum_edule,0.5
1966,Viola_renifolia,0.25
1967,Actaea_rubra,0.5
1967,Alnus_incana,3
1967,Andromeda_polifolia,0.25
1967,Betula_pumila,1.5
1967,Chamaenerion_angustifolium,0.25
1967,Cornus_canadensis,0.01
1967,Endotropis_alnifolia,0.01
1967,Equisetum_arvense,3
1967,Equisetum_scirpoides,0.25
1967,Larix_laricina,10
1967,Linnaea_borealis,1.75
1967,Lonicera_villosa,1.75
1967,Maianthemum_trifolium,0.5
1967,Mitella_nuda,0.5
1967,Petasites_frigidus,0.26
1967,Picea_mariana,65.74
1967,Rhododendron_groenlandicum,10
1967,Rosa_acicularis,1.75
1967,Rubus_pubescens,0.5
1967,Vaccinium_oxycoccos,0.26
1967,Vaccinium_vitis-idaea,1.75
1968,Abies_balsamea,3
1968,Amelanchier_alnifolia,0.5
1968,Arabis_pycnocarpa,0.01
1968,Arctostaphylos_uva-ursi,11.5
1968,Campanula_rotundifolia,0.25
1968,Galium_boreale,0.5
1968,Geocaulon_lividum,0.5
1968,Heuchera_richardsonii,0.25
1968,Hieracium_umbellatum,0.01
1968,Juniperus_communis,5
1968,Linnaea_borealis,1.5
1968,Maianthemum_canadense,0.25
1968,Picea_glauca,3.5
1968,Pinus_banksiana,3
1968,Polypodium_virginianum,0.5
1968,Populus_tremuloides,12.24
1968,Ribes_oxyacanthoides,0.5
1968,Rosa_acicularis,1.5
1968,Sibbaldia_tridentata,0.5
1968,Solidago_canadensis,0.01
1968,Solidago_simplex,0.5
1969,Abies_balsamea,53.31
1969,Actaea_rubra,0.5
1969,Alnus_viridis,0.5
1969,Aralia_nudicaulis,0.5
1969,Arctostaphylos_uva-ursi,0.25
1969,Geocaulon_lividum,0.25
1969,Linnaea_borealis,3
1969,Lysimachia_borealis,0.5
1969,Maianthemum_canadense,0.01
1969,Orthilia_secunda,0.25
1969,Picea_glauca,59.22
1969,Picea_mariana,13
1969,Polypodium_virginianum,0.5
1969,Populus_tremuloides,0.25
1969,Pyrola_asarifolia,0.26
1969,Rosa_acicularis,0.5
1969,Rubus_pubescens,3
1969,Sorbus_scopulina,0.5
1969,Viburnum_edule,0.5
1969,Viola_renifolia,0.5
1970,Alnus_incana,1.75
1970,Betula_papyrifera,1.75
1970,Betula_pumila,1.5
1970,Calamagrostis_canadensis,0.25
1970,Carex_utriculata,18.75
1970,Chamaedaphne_calyculata,23.75
1970,Comarum_palustre,1.5
1970,Drosera_rotundifolia,0.5
1970,Equisetum_fluviatile,0.25
1970,Equisetum_hyemale,0.25
1970,Fragaria_virginiana,0.25
1970,Kalmia_polifolia,0.25
1970,Larix_laricina,9.5
1970,Maianthemum_trifolium,5.25
1970,Parnassia_palustris,0.25
1970,Picea_mariana,8.4
1970,Rhododendron_groenlandicum,1.75
1970,Vaccinium_oxycoccos,3
1970,Vaccinium_vitis-idaea,1.5
1971,Abies_balsamea,10.25
1971,Alnus_viridis,6.5
1971,Arctostaphylos_uva-ursi,1.5
1971,Betula_papyrifera,20.5
1971,Chamaenerion_angustifolium,0.5
1971,Cornus_canadensis,0.25
1971,Diphasiastrum_complanatum,0.5
1971,Geocaulon_lividum,0.25
1971,Goodyera_repens,0.25
1971,Linnaea_borealis,1.75
1971,Melampyrum_lineare,0.5
1971,Mitella_nuda,0.5
1971,Picea_glauca,23.33
1971,Pinus_banksiana,3
1971,Polypodium_virginianum,0.5
1971,Pyrola_asarifolia,0.01
1971,Rosa_acicularis,0.5
1971,Rubus_pubescens,0.5
1971,Shepherdia_canadensis,0.25
1971,Solidago_simplex,0.25
1971,Vaccinium_myrtilloides,0.5
1971,Vaccinium_vitis-idaea,3
1972,Abies_balsamea,37.51
1972,Alnus_viridis,0.25
1972,Aralia_nudicaulis,6.5
1972,Arctostaphylos_uva-ursi,6.5
1972,Campanula_rotundifolia,0.01
1972,Chamaenerion_angustifolium,1.5
1972,Cornus_canadensis,15
1972,Dracocephalum_parviflorum,0.01
1972,Fragaria_virginiana,1.5
1972,Galium_boreale,0.25
1972,Geocaulon_lividum,0.5
1972,Goodyera_repens,1.5
1972,Heuchera_richardsonii,0.5
1972,Hieracium_umbellatum,0.01
1972,Juniperus_communis,20
1972,Linnaea_borealis,3
1972,Lysimachia_borealis,1.5
1972,Maianthemum_canadense,3
1972,Melampyrum_lineare,0.5
1972,Picea_glauca,16.43
1972,Polypodium_virginianum,0.25
1972,Populus_tremuloides,3.01
1972,Rosa_acicularis,5.91
1972,Rubus_idaeus,0.5
1972,Schizachne_purpurascens,1.5
1972,Solidago_simplex,0.5
1972,Vaccinium_myrtilloides,10
1972,Viburnum_edule,0.01
1972,Viola_adunca,0.01
1972,Viola_renifolia,0.25
1973,Calamagrostis_canadensis,3
1973,Cornus_sericea,1.75
1973,Equisetum_arvense,0.5
1973,Larix_laricina,0.5
1973,Lonicera_villosa,0.01
1973,Lysimachia_ciliata,0.5
1973,Palustricodon_aparinoides,0.25
1973,Petasites_frigidus,1.75
1973,Populus_balsamifera,6.25
1973,Populus_tremuloides,39.88
1973,Rosa_acicularis,4.46
1973,Rumex_triangulivalvis,0.5
1973,Sonchus_arvensis,0.01
1973,Taraxacum_officinale,0.01
1974,Abies_balsamea,39
1974,Acer_spicatum,30.45
1974,Actaea_rubra,0.01
